Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Itemization Type
2026-05-30,14:08:20,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55431,Normal
2026-05-30,14:12:00,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55434,Normal
2026-05-30,14:13:28,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,,10.60,0.00,8.83,1.77,sq-demo-55435,Normal
2026-05-30,14:18:51,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55438,Normal
2026-05-30,14:18:51,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55439,Normal
2026-05-30,14:25:39,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55442,Normal
2026-05-30,14:29:50,GMT+01:00,Matcha,Matcha Latte,2,Large,MM-MATCHA-LATTE-LA,,10.00,0.00,8.33,1.67,sq-demo-55443,Normal
2026-05-30,14:29:50,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55444,Normal
2026-05-30,14:30:16,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55445,Normal
2026-05-30,14:31:29,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Large,MM-DARK-HOT-CHOCO-LA,,4.20,0.00,3.50,0.70,sq-demo-55446,Normal
2026-05-30,14:32:42,GMT+01:00,Coffee,Cappuccino,2,Large,MM-CAPPUCCINO-LA,,9.00,0.00,7.50,1.50,sq-demo-55448,Normal
2026-05-30,14:36:35,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,Oat Milk,5.30,0.00,4.42,0.88,sq-demo-55455,Normal
2026-05-30,14:37:42,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-55458,Normal
2026-05-30,14:42:01,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-55460,Normal
2026-05-30,14:47:01,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55465,Normal
2026-05-30,14:56:17,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Regular,MM-DARK-HOT-CHOCO-RE,,4.20,0.00,3.50,0.70,sq-demo-55472,Normal
2026-05-30,15:00:54,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-55475,Normal
2026-05-30,15:00:54,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55476,Normal
2026-05-30,15:06:27,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55485,Normal
2026-05-30,15:10:10,GMT+01:00,Coffee,Cappuccino,1,Regular,MM-CAPPUCCINO-RE,,4.00,0.00,3.33,0.67,sq-demo-55489,Normal
2026-05-30,15:10:10,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55490,Normal
2026-05-30,15:16:23,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55492,Normal
2026-05-30,15:19:22,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,,4.20,0.00,3.50,0.70,sq-demo-55498,Normal
2026-05-30,15:23:25,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Regular,MM-DARK-HOT-CHOCO-RE,,4.20,0.00,3.50,0.70,sq-demo-55501,Normal
2026-05-30,15:26:35,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,,10.60,0.00,8.83,1.77,sq-demo-55503,Normal
2026-05-30,15:26:45,GMT+01:00,Tea,Sencha Pot,2,Regular,MM-SENCHA-POT-RE,,7.60,0.00,6.33,1.27,sq-demo-55505,Normal
2026-05-30,15:30:58,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55513,Normal
2026-05-30,15:31:10,GMT+01:00,Tea,Hojicha Latte,2,Regular,MM-HOJICHA-LATTE-RE,,8.60,0.00,7.17,1.43,sq-demo-55515,Normal
2026-05-30,15:31:14,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-55516,Normal
2026-05-30,15:32:25,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55517,Normal
2026-05-30,15:32:25,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55518,Normal
2026-05-30,15:32:57,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55520,Normal
2026-05-30,15:33:36,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55521,Normal
2026-05-30,15:33:36,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-55522,Normal
2026-05-30,15:42:04,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55527,Normal
2026-05-30,15:46:19,GMT+01:00,Tea,Sencha Pot,2,Regular,MM-SENCHA-POT-RE,,7.60,0.00,6.33,1.27,sq-demo-55534,Normal
2026-05-30,15:46:19,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55535,Normal
2026-05-30,15:46:34,GMT+01:00,Coffee,Cappuccino,2,Regular,MM-CAPPUCCINO-RE,,8.00,0.00,6.67,1.33,sq-demo-55536,Normal
2026-05-30,15:52:23,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,,8.40,0.00,7.00,1.40,sq-demo-55542,Normal
2026-05-30,15:52:23,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-55543,Normal
2026-05-30,15:53:55,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55548,Normal
2026-05-30,15:54:56,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,,8.40,0.00,7.00,1.40,sq-demo-55553,Normal
2026-05-30,16:04:08,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55566,Normal
2026-05-30,16:07:25,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55569,Normal
2026-05-30,16:09:54,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55572,Normal
2026-05-30,16:10:59,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55574,Normal
2026-05-30,16:13:18,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55578,Normal
2026-05-30,16:13:18,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55579,Normal
2026-05-30,16:19:26,GMT+01:00,Coffee,Cappuccino,2,Regular,MM-CAPPUCCINO-RE,,8.00,0.00,6.67,1.33,sq-demo-55589,Normal
2026-05-30,16:24:11,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55597,Normal
2026-05-30,16:24:11,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55598,Normal
2026-05-30,16:27:42,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,Oat Milk,4.80,0.00,4.00,0.80,sq-demo-55600,Normal
2026-05-30,16:28:57,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-55604,Normal
2026-05-30,16:33:40,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55607,Normal
2026-05-30,16:40:19,GMT+01:00,Tea,Sencha Pot,1,Regular,MM-SENCHA-POT-RE,,3.80,0.00,3.17,0.63,sq-demo-55612,Normal
2026-05-30,16:41:51,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55613,Normal
2026-05-30,16:41:58,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55614,Normal
2026-05-30,16:49:19,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55623,Normal
2026-05-30,16:52:51,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,,4.50,0.00,3.75,0.75,sq-demo-55628,Normal
2026-05-30,17:02:15,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,,8.40,0.00,7.00,1.40,sq-demo-55638,Normal
2026-05-30,17:05:05,GMT+01:00,Matcha,Matcha Latte,2,Large,MM-MATCHA-LATTE-LA,,10.00,0.00,8.33,1.67,sq-demo-55640,Normal
2026-05-30,17:09:03,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55642,Normal
2026-05-30,17:09:52,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55646,Normal
2026-05-30,17:13:17,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55650,Normal
2026-05-30,17:16:35,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,,5.30,0.00,4.42,0.88,sq-demo-55654,Normal
2026-05-30,17:16:35,GMT+01:00,Bakery,Matcha Cake Slice,1,Regular,MM-MATCHA-CAKE-S-RE,,5.00,0.00,4.17,0.83,sq-demo-55654,Normal
2026-05-30,17:16:35,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55655,Normal
2026-05-30,17:18:07,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55657,Normal
2026-05-30,17:18:07,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55658,Normal
2026-05-30,17:19:08,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55661,Normal
2026-05-30,17:19:08,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55662,Normal
2026-05-30,17:22:22,GMT+01:00,Coffee,Latte,2,Regular,MM-LATTE-RE,,8.40,0.00,7.00,1.40,sq-demo-55671,Normal
2026-05-30,17:23:03,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,Oat Milk,4.50,0.00,3.75,0.75,sq-demo-55672,Normal
2026-05-30,17:24:39,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55674,Normal
2026-05-30,17:25:06,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-55675,Normal
2026-05-30,17:28:42,GMT+01:00,Coffee,Espresso,1,Regular,MM-ESPRESSO-RE,,2.60,0.00,2.17,0.43,sq-demo-55681,Normal
2026-05-30,17:28:42,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55682,Normal
2026-05-30,17:28:53,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55683,Normal
2026-05-30,17:31:04,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55687,Normal
2026-05-30,17:31:04,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-55688,Normal
2026-05-30,17:43:41,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55696,Normal
2026-05-30,17:44:52,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55699,Normal
2026-05-30,17:44:56,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55700,Normal
2026-05-30,17:56:58,GMT+01:00,Tea,Hojicha Latte,1,Large,MM-HOJICHA-LATTE-LA,,4.80,0.00,4.00,0.80,sq-demo-55710,Normal
2026-05-30,17:58:01,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,Oat Milk,4.20,0.00,3.50,0.70,sq-demo-55711,Normal
2026-05-30,18:02:21,GMT+01:00,Matcha,Matcha Latte,2,Large,MM-MATCHA-LATTE-LA,,10.00,0.00,8.33,1.67,sq-demo-55718,Normal
2026-05-30,18:15:05,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55735,Normal
2026-05-30,18:15:55,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55736,Normal
2026-05-30,18:24:23,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55743,Normal
2026-05-30,18:24:23,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55744,Normal
2026-05-30,18:25:22,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55747,Normal
2026-05-30,18:27:08,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-55751,Normal
2026-05-30,18:27:17,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-55752,Normal
2026-05-31,07:07:47,GMT+01:00,Coffee,Espresso,2,Regular,MM-ESPRESSO-RE,,5.20,0.00,4.33,0.87,sq-demo-55843,Normal
2026-05-31,07:09:20,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55844,Normal
2026-05-31,07:09:46,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55846,Normal
2026-05-31,07:12:05,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,Oat Milk,5.00,0.00,4.17,0.83,sq-demo-55847,Normal
2026-05-31,07:16:46,GMT+01:00,Bakery,Croissant,1,Regular,MM-CROISSANT-RE,,3.40,0.00,2.83,0.57,sq-demo-55849,Normal
2026-05-31,07:18:11,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55850,Normal
2026-05-31,07:22:45,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,Oat Milk,4.30,0.00,3.58,0.72,sq-demo-55852,Normal
2026-05-31,07:25:59,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55853,Normal
2026-05-31,07:42:52,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55854,Normal
2026-05-31,07:53:48,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55855,Normal
2026-05-31,07:54:24,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,Oat Milk,10.60,0.00,8.83,1.77,sq-demo-55856,Normal
2026-05-31,07:59:47,GMT+01:00,Matcha,Matcha Latte,1,Regular,MM-MATCHA-LATTE-RE,Oat Milk,4.50,0.00,3.75,0.75,sq-demo-55857,Normal
2026-05-31,07:59:47,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55858,Normal
2026-05-31,08:05:07,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55861,Normal
2026-05-31,08:05:31,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-55862,Normal
2026-05-31,08:13:48,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55866,Normal
2026-05-31,08:14:13,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,,5.30,0.00,4.42,0.88,sq-demo-55867,Normal
2026-05-31,08:14:28,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55868,Normal
2026-05-31,08:15:56,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55870,Normal
2026-05-31,08:25:27,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55875,Normal
2026-05-31,08:29:30,GMT+01:00,Coffee,Cappuccino,1,Large,MM-CAPPUCCINO-LA,,4.50,0.00,3.75,0.75,sq-demo-55876,Normal
2026-05-31,08:30:10,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55877,Normal
2026-05-31,08:41:13,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55882,Normal
2026-05-31,08:48:05,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-55891,Normal
2026-05-31,08:51:31,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55894,Normal
2026-05-31,08:54:55,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55895,Normal
2026-05-31,08:54:55,GMT+01:00,Matcha,Iced Matcha Latte,1,Large,MM-ICED-MATCHA-LA-LA,,5.30,0.00,4.42,0.88,sq-demo-55896,Normal
2026-05-31,08:55:40,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55897,Normal
2026-05-31,09:01:53,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55900,Normal
2026-05-31,09:04:51,GMT+01:00,Tea,Sencha Pot,1,Regular,MM-SENCHA-POT-RE,,3.80,0.00,3.17,0.63,sq-demo-55903,Normal
2026-05-31,09:06:09,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55904,Normal
2026-05-31,09:06:29,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55905,Normal
2026-05-31,09:09:38,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55906,Normal
2026-05-31,09:12:47,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55908,Normal
2026-05-31,09:12:47,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55909,Normal
2026-05-31,09:12:51,GMT+01:00,Chocolate,Dark Hot Chocolate,1,Large,MM-DARK-HOT-CHOCO-LA,,4.20,0.00,3.50,0.70,sq-demo-55910,Normal
2026-05-31,09:14:30,GMT+01:00,Coffee,Latte,1,Regular,MM-LATTE-RE,Oat Milk,4.20,0.00,3.50,0.70,sq-demo-55911,Normal
2026-05-31,09:15:46,GMT+01:00,Coffee,Cappuccino,2,Regular,MM-CAPPUCCINO-RE,Oat Milk,8.00,0.00,6.67,1.33,sq-demo-55912,Normal
2026-05-31,09:17:03,GMT+01:00,Matcha,Iced Matcha Latte,2,Large,MM-ICED-MATCHA-LA-LA,,10.60,0.00,8.83,1.77,sq-demo-55913,Normal
2026-05-31,09:24:38,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55919,Normal
2026-05-31,09:25:27,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55920,Normal
2026-05-31,09:31:50,GMT+01:00,Tea,Sencha Pot,2,Regular,MM-SENCHA-POT-RE,,7.60,0.00,6.33,1.27,sq-demo-55925,Normal
2026-05-31,09:33:23,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55926,Normal
2026-05-31,09:47:22,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55930,Normal
2026-05-31,09:50:57,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55932,Normal
2026-05-31,09:52:17,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55934,Normal
2026-05-31,09:56:45,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,,5.00,0.00,4.17,0.83,sq-demo-55939,Normal
2026-05-31,09:58:47,GMT+01:00,Coffee,Espresso,2,Regular,MM-ESPRESSO-RE,,5.20,0.00,4.33,0.87,sq-demo-55940,Normal
2026-05-31,10:12:31,GMT+01:00,Matcha,Iced Matcha Latte,2,Regular,MM-ICED-MATCHA-LA-RE,,9.60,0.00,8.00,1.60,sq-demo-55946,Normal
2026-05-31,10:14:30,GMT+01:00,Tea,Hojicha Latte,1,Regular,MM-HOJICHA-LATTE-RE,,4.30,0.00,3.58,0.72,sq-demo-55947,Normal
2026-05-31,10:14:30,GMT+01:00,Bakery,Miso Banana Loaf,1,Regular,MM-MISO-BANANA-LO-RE,,3.80,0.00,3.17,0.63,sq-demo-55948,Normal
2026-05-31,10:16:43,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55949,Normal
2026-05-31,10:22:19,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55953,Normal
2026-05-31,10:25:26,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,,5.00,0.00,4.17,0.83,sq-demo-55955,Normal
2026-05-31,10:28:38,GMT+01:00,Coffee,Filter Coffee,2,Regular,MM-FILTER-COFFEE-RE,,6.40,0.00,5.33,1.07,sq-demo-55956,Normal
2026-05-31,10:37:22,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55961,Normal
2026-05-31,10:43:56,GMT+01:00,Matcha,Matcha Latte,1,Large,MM-MATCHA-LATTE-LA,Oat Milk,5.00,0.00,4.17,0.83,sq-demo-55963,Normal
2026-05-31,10:48:24,GMT+01:00,Coffee,Filter Coffee,2,Large,MM-FILTER-COFFEE-LA,,7.40,0.00,6.17,1.23,sq-demo-55965,Normal
2026-05-31,10:50:29,GMT+01:00,Matcha,Iced Matcha Latte,1,Regular,MM-ICED-MATCHA-LA-RE,,4.80,0.00,4.00,0.80,sq-demo-55966,Normal
2026-05-31,10:50:29,GMT+01:00,Bakery,Matcha Cake Slice,1,Regular,MM-MATCHA-CAKE-S-RE,,5.00,0.00,4.17,0.83,sq-demo-55966,Normal
2026-05-31,11:00:49,GMT+01:00,Coffee,Filter Coffee,1,Large,MM-FILTER-COFFEE-LA,,3.70,0.00,3.08,0.62,sq-demo-55970,Normal
2026-05-31,11:01:06,GMT+01:00,Matcha,Matcha Latte,2,Regular,MM-MATCHA-LATTE-RE,Oat Milk,9.00,0.00,7.50,1.50,sq-demo-55971,Normal
2026-05-31,11:06:28,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55976,Normal
2026-05-31,11:16:23,GMT+01:00,Coffee,Filter Coffee,1,Regular,MM-FILTER-COFFEE-RE,,3.20,0.00,2.67,0.53,sq-demo-55985,Normal
2026-05-31,11:24:45,GMT+01:00,Coffee,Cappuccino,1,Large,MM-CAPPUCCINO-LA,,4.50,0.00,3.75,0.75,sq-demo-55992,Normal
2026-05-31,11:24:45,GMT+01:00,Bakery,Mochi Donut,1,Regular,MM-MOCHI-DONUT-RE,,3.60,0.00,3.00,0.60,sq-demo-55993,Normal
